id_solicitante,produto_solicitado,dia_vencimento,forma_envio_solicitacao,tipo_endereco,sexo,idade,estado_civil,qtde_dependentes,grau_instrucao,nacionalidade,estado_onde_nasceu,estado_onde_reside,possui_telefone_residencial,codigo_area_telefone_residencial,tipo_residencia,meses_na_residencia,possui_telefone_celular,possui_email,renda_mensal_regular,renda_extra,possui_cartao_visa,possui_cartao_mastercard,possui_cartao_diners,possui_cartao_amex,possui_outros_cartoes,qtde_contas_bancarias,qtde_contas_bancarias_especiais,valor_patrimonio_pessoal,possui_carro,vinculo_formal_com_empresa,estado_onde_trabalha,possui_telefone_trabalho,codigo_area_telefone_trabalho,meses_no_trabalho,profissao,ocupacao,profissao_companheiro,grau_instrucao_companheiro,local_onde_reside,local_onde_trabalha
20125,1,10,presencial,1,M,66,2,0,0,1,MG,RJ,Y,22,1.0,10.0,N,1,596.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,289.0,289.0
20126,1,5,internet,1,F,36,1,0,0,1,RN,RN,N, ,5.0,5.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,594.0,594.0
20127,1,15,internet,1,M,70,2,0,0,1,RN,RN,Y,105,1.0,14.0,N,1,1400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,590.0,590.0
20128,1,25,internet,1,F,39,2,0,0,1,CE,CE,Y,107,1.0,,N,1,458.0,1400.0,1,1,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,607.0,607.0
20129,1,5,internet,1,M,31,1,0,0,1,CE,CE,Y,107,1.0,5.0,N,1,422.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,9.0,2.0,,,619.0,619.0
20130,2,10,presencial,1,F,65,2,0,0,1,MG,MG,Y,29,1.0,15.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,346.0,346.0
20131,1,20,internet,1,F,26,2,0,0,1,GO,GO,Y,67,1.0,5.0,N,1,299.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,740.0,740.0
20132,1,25,internet,1,F,54,2,0,0,1,CE,CE,Y,112,1.0,6.0,N,1,172.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,623.0,623.0
20133,1,5,presencial,1,M,70,2,0,0,1,PE,PE,Y,97,1.0,35.0,N,0,503.0,0.0,0,1,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,511.0,511.0
20134,1,20,internet,1,F,41,1,0,0,1,CE,CE,N, ,,,N,1,800.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,625.0,625.0
20135,2,20,internet,1,F,31,2,3,0,1,PR,SP,N, ,,5.0,N,1,700.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,140.0,140.0
20136,1,10,internet,1,F,48,7,0,0,1,PE,SP,Y,5,1.0,20.0,N,1,1000.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,812.0,812.0
20137,7,25,correio,1,F,60,2,2,0,1,PI,PI,N, ,1.0,1.0,N,1,1794.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,PI,N, ,0,,,,,640.0,640.0
20138,1,20,internet,1,F,28,2,2,0,1,PE,PE,Y,97,2.0,4.0,N,1,390.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PE,Y,97,0,9.0,2.0,,,521.0,521.0
20139,1,5,internet,1,M,34,2,0,0,1,PE,PE,Y,97,1.0,14.0,N,1,560.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,547.0,547.0
20140,1,10,presencial,1,M,27,1,1,0,1,PA,PA,N, ,1.0,12.0,N,1,600.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,PA,Y,120,0,9.0,2.0,,,685.0,685.0
20141,2,10,presencial,1,F,55,1,0,0,1,CE,CE,Y,107,2.0,10.0,N,0,1400.0,500.0,0,0,0,0,0,1,1,0.0,1,Y,CE,N, ,0,9.0,1.0,0.0,0.0,628.0,628.0
20142,1,10,presencial,1,M,19,6,0,0,1,PI,PI,Y,114,1.0,26.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PI,Y,114,0,9.0,2.0,0.0,0.0,648.0,648.0
20143,1,20,correio,1,F,32,1,0,0,1,AL,AL,Y,100,1.0,1.0,N,1,480.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,11.0,,570.0,570.0
20144,1,15,internet,2,F,40,5,1,0,1,BA,SP,Y,5,5.0,3.0,N,1,350.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,9.0,5.0,,,614.0,614.0
20145,1,25,internet,1,F,32,2,3,0,1,SP,SP,Y,5,,5.0,N,1,1800.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,718.0,718.0
20146,1,5,internet,1,F,22,1,0,0,1,PR,PR,Y,43,1.0,20.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,842.0,842.0
20147,1,20,internet,1,F,43,4,0,0,1,RN,RN,Y,105,1.0,10.0,N,1,426.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,596.0,596.0
20148,1,10,internet,1,F,70,2,0,0,1,SP,SP,N, ,1.0,22.0,N,1,778.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,3.0,168.0,168.0
20149,1,20,presencial,1,M,34,2,0,0,1,ES,ES,Y,27,1.0,1.0,N,0,803.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,Y,27,0,9.0,5.0,0.0,0.0,293.0,293.0
20150,1,5,internet,1,M,41,1,1,0,1,BA,SP,Y,5,5.0,3.0,N,1,810.0,0.0,1,1,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,9.0,2.0,,,666.0,666.0
20151,1,20,internet,1,F,26,2,0,0,1,AL,AL,Y,100,5.0,9.0,N,1,1000.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,573.0,573.0
20152,1,10,internet,1,F,43,5,0,0,1,RS,RS,Y,54,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,N, ,0,9.0,2.0,,,948.0,948.0
20153,1,10,internet,1,F,31,1,0,0,1,BA,BA,Y,85,5.0,,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,489.0,489.0
20154,2,10,internet,1,F,19,2,0,0,1,SP,CE,Y,112,,,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,630.0,630.0
20155,1,20,internet,1,M,29,1,0,0,1,PR,PR,Y,40,1.0,29.0,N,1,900.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PR,Y,40,0,9.0,,,,830.0,830.0
20156,1,15,presencial,1,F,19,1,0,0,1,SP,SP,Y,10,1.0,3.0,N,1,574.0,797.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,117.0,117.0
20157,1,1,internet,1,F,35,1,0,0,1,SP,AP,Y,123,1.0,9.0,N,1,2862.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,689.0,689.0
20158,1,10,internet,1,F,41,2,0,0,1,PI,SP,Y,16,,,N,1,456.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,163.0,163.0
20159,1,20,internet,1,F,44,1,0,0,1,MG,MG,N, ,1.0,40.0,N,1,404.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,Y,33,0,9.0,5.0,,,374.0,374.0
20160,1,5,presencial,1,M,72,2,0,0,1,CE,CE,Y,107,1.0,21.0,N,0,1505.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,2.0,0.0,0.0,607.0,607.0
20161,1,10,internet,1,M,34,6,0,0,1,RS,RS,Y,54,1.0,12.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,935.0,935.0
20162,1,15,internet,1,F,37,1,4,0,1,AP,AP,Y,123,1.0,2.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,3.0,,,689.0,689.0
20163,1,10,internet,1,M,58,2,0,0,1,MS,MS,N, ,1.0,12.0,N,1,563.38,0.0,0,1,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,791.0,791.0
20164,7,10,internet,1,F,28,2,1,0,1,MG,MG,N, ,5.0,4.0,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,374.0,374.0
20165,1,25,internet,1,M,36,2,1,0,1,PE,PE,Y,97,1.0,2.0,N,1,545.43,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,512.0,512.0
20166,2,15,internet,1,M,44,2,0,0,1,PE,SP,Y,15,,,N,1,470.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,151.0,151.0
20167,1,10,presencial,1,M,40,2,1,0,0, ,PE,Y,97,1.0,16.0,N,1,464.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,N, ,0,11.0,2.0,11.0,0.0,547.0,547.0
20168,2,25,internet,1,F,38,1,2,0,1,RN,SP,Y,10,1.0,1.0,N,1,600.0,0.0,0,0,0,0,0,0,0,38000.0,0,N, ,N, ,0,,,,,113.0,113.0
20169,1,10,internet,1,M,50,2,0,0,1,PI,PE,Y,111,1.0,23.0,N,1,300.0,0.0,0,0,0,0,0,0,0,50000.0,0,N, ,N, ,0,,4.0,,,563.0,563.0
20170,1,10,internet,1,F,54,2,0,0,1,CE,CE,N, ,1.0,4.0,N,1,300.0,50.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,607.0,607.0
20171,1,10,presencial,1,F,67,2,0,0,1,SP,SP,N, ,1.0,18.0,N,1,284.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,9.0,1.0,9.0,3.0,158.0,158.0
20172,1,5,internet,1,M,77,4,0,0,1,CE,CE,N, ,1.0,13.0,N,1,237.15,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,600.0,600.0
20173,1,25,internet,1,M,47,2,3,0,1,PE,PE,Y,97,2.0,6.0,N,1,419.0,0.0,0,1,0,0,0,0,0,0.0,0,Y,PE,N, ,0,9.0,2.0,,,545.0,545.0
20174,1,10,presencial,1,M,39,2,2,0,1,PE,PE,Y,111,1.0,16.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,PE,Y,111,0,,2.0,,,563.0,563.0
20175,1,10,internet,1,F,42,2,0,0,1,CE,CE,N, ,1.0,,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,631.0,631.0
20176,1,10,internet,1,F,25,1,0,0,1,BA,PA,N, ,1.0,14.0,N,1,468.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,686.0,686.0
20177,1,15,internet,1,F,38,1,1,0,1,MG,MG,Y,29,1.0,4.0,N,1,1200.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,Y,29,0,9.0,5.0,,,305.0,305.0
20178,2,20,internet,1,M,23,2,0,0,1,PB,PB,Y,103,,,N,1,253.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,,,,583.0,583.0
20179,1,5,internet,1,M,29,2,1,0,1,CE,CE,Y,107,,3.0,N,1,351.0,498.0,0,0,0,0,0,0,0,0.0,0,Y, ,Y,107,0,,5.0,,,608.0,608.0
20180,1,15,internet,1,M,34,1,0,0,1,GO,MT,Y,71,1.0,10.0,N,1,1500.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MT,Y,71,0,10.0,2.0,,,780.0,780.0
20181,1,15,presencial,1,M,40,1,0,0,1,MA,SP,Y,5,2.0,2.0,N,0,920.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Y,5,0,6.0,2.0,0.0,0.0,212.0,212.0
20182,1,25,internet,1,F,48,4,0,0,1,RJ,RJ,N, ,1.0,12.0,N,1,600.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,250.0,250.0
20183,1,10,correio,1,F,63,4,0,0,1,BA,BA,N, ,1.0,1.0,N,1,246.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,2.0,11.0,,402.0,402.0
20184,1,10,internet,1,M,54,1,0,0,1,BA,BA,Y,81,1.0,5.0,N,1,1475.43,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,N, ,0,9.0,2.0,,,412.0,412.0
20185,1,10,presencial,1,M,25,6,1,0,1,PE,PE,Y,97,1.0,20.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,Y,97,0,9.0,2.0,0.0,0.0,555.0,555.0
20186,1,15,presencial,1,F,26,2,0,0,1,PE,PE,Y,97,1.0,5.0,N,0,400.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,530.0,530.0
20187,1,10,presencial,1,F,27,2,1,0,1,SP,SP,Y,5,1.0,10.0,N,0,854.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Y,5,0,9.0,2.0,0.0,0.0,526.0,526.0
20188,1,10,presencial,1,F,62,2,0,0,1,SP,MT,Y,71,1.0,8.0,N,1,895.0,0.0,0,0,0,0,0,0,0,30000.0,0,Y, ,Y,71,0,9.0,1.0,9.0,3.0,780.0,780.0
20189,1,5,internet,1,M,52,2,1,0,1,CE,CE,Y,107,1.0,30.0,N,1,620.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,9.0,2.0,,,628.0,628.0
20190,1,10,presencial,1,F,29,1,0,0,1,MT,MT,Y,71,1.0,10.0,N,1,400.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,780.0,780.0
20191,1,10,presencial,1,F,61,1,0,0,1,SP,SP,Y,5,1.0,25.0,N,0,580.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,0.0,1.0,0.0,0.0,129.0,129.0
20192,1,10,correio,1,F,54,4,0,0,1,MG,MG,Y,29,1.0,1.0,N,1,246.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,11.0,,356.0,356.0
20193,1,10,internet,1,F,55,2,0,0,1,CE,CE,Y,107,1.0,20.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,607.0,607.0
20194,1,15,internet,1,F,47,2,0,0,1,SP,SP,Y,5,1.0,5.0,N,1,624.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,485.0,485.0
20195,1,15,internet,1,F,28,1,0,0,1,PB,AL,Y,100,1.0,5.0,N,1,980.0,1100.0,0,0,0,0,0,0,0,0.0,0,Y,AL,Y,100,0,9.0,2.0,,,570.0,570.0
20196,2,15,presencial,1,F,19,1,0,0,1,SP,SP,Y,5,1.0,10.0,N,0,562.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Y,5,0,9.0,2.0,0.0,0.0,689.0,689.0
20197,1,5,internet,1,M,26,2,0,0,1,RJ,RJ,Y,22,1.0,3.0,N,1,1500.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RJ,Y,22,0,9.0,2.0,,,289.0,289.0
20198,1,5,internet,1,M,40,4,0,0,1,PR,PR,Y,40,1.0,9.0,N,1,1350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,814.0,814.0
20199,2,10,presencial,1,M,68,4,0,0,1,BA,SP,Y,12,1.0,,N,1,1177.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,9.0,1.0,,,172.0,172.0
20200,1,25,internet,1,M,21,1,0,0,1,MG,MG,Y,29,1.0,22.0,N,1,500.0,0.0,1,1,0,0,0,0,0,0.0,0,Y,MG,Y,29,0,9.0,5.0,,,357.0,357.0
20201,1,20,correio,1,M,44,2,3,0,1,MG,MG,Y,30,1.0,1.0,N,1,840.01,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,Y,30,0,11.0,2.0,11.0,,367.0,367.0
20202,1,10,internet,1,F,41,2,1,0,1,PA,PA,Y,120,1.0,5.0,N,1,671.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,684.0,684.0
20203,1,10,internet,1,M,70,1,0,0,1,RS,RS,Y,54,1.0,16.0,N,1,247.38,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,930.0,930.0
20204,1,5,internet,1,M,51,1,0,0,1,MT,RO,N, ,1.0,2.0,N,1,538.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,5.0,,,789.0,789.0
20205,1,20,internet,1,M,23,2,0,0,1,BA,BA,Y,84,1.0,0.0,N,1,563.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,Y,84,0,9.0,2.0,,,456.0,456.0
20206,1,20,presencial,1,M,42,2,2,0,1,RS,RS,Y,58,1.0,18.0,N,1,585.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,RS,Y,58,0,9.0,2.0,0.0,0.0,960.0,960.0
20207,1,10,presencial,1,F,67,7,0,0,1,PE,PE,Y,111,1.0,24.0,N,0,350.0,300.0,1,1,0,0,0,1,1,25000.0,1,Y, ,N, ,0,9.0,1.0,0.0,0.0,563.0,563.0
20208,1,10,presencial,1,F,49,2,0,0,1,MG,MT,N, ,1.0,20.0,N,0,490.0,0.0,0,0,0,0,0,1,1,15000.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,781.0,781.0
20209,2,10,internet,1,M,68,4,0,0,1,BA,BA,Y,84,1.0,12.0,N,1,381.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,454.0,454.0
20210,1,25,internet,1,F,30,1,1,0,1,BA,BA,Y,81,1.0,2.0,N,1,250.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,5.0,,,407.0,407.0
20211,1,10,presencial,1,M,46,2,0,0,1,RJ,RJ,Y,20,1.0,4.0,N,0,946.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,261.0,261.0
20212,1,10,presencial,1,M,29,6,0,0,1,RS,RS,Y,54,1.0,20.0,N,0,823.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,N, ,0,9.0,5.0,0.0,3.0,925.0,925.0
20213,1,5,internet,1,M,28,1,0,0,1,RN,RN,Y,105,1.0,1.0,N,1,442.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,596.0,596.0
20214,1,20,internet,1,M,46,2,0,0,1,BA,BA,Y,81,1.0,1.0,N,1,506.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,Y,81,0,,,,,412.0,412.0
20215,1,10,internet,1,M,60,2,1,0,1,AL,SP,Y,5,1.0,7.0,N,1,1027.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,668.0,668.0
20216,1,15,presencial,1,M,55,1,1,0,1,CE,CE,N, ,1.0,45.0,N,1,742.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,CE,Y,107,0,9.0,1.0,0.0,0.0,603.0,603.0
20217,1,5,correio,1,F,42,1,0,0,1,CE,CE,Y,107,2.0,,N,1,456.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,N, ,0,11.0,2.0,11.0,,605.0,605.0
20218,1,25,presencial,1,F,29,1,0,0,1,MA,MA,Y,125,1.0,20.0,N,1,450.0,0.0,0,0,0,0,0,1,1,0.0,0,Y, ,N, ,0,9.0,4.0,,,650.0,650.0
20219,1,25,correio,1,M,30,2,0,0,1,PA,PA,N, ,1.0,1.0,N,1,535.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PA,N, ,0,9.0,2.0,11.0,,684.0,684.0
20220,1,10,presencial,1,F,36,2,1,0,0, ,RJ,Y,22,1.0,0.0,N,1,372.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RJ,N, ,0,9.0,2.0,11.0,0.0,286.0,286.0
20221,2,10,internet,1,F,45,2,0,0,1,BA,BA,Y,90,1.0,30.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,,,,463.0,463.0
20222,1,25,internet,1,F,20,2,1,0,1,CE,CE,Y,107,1.0,1.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,11.0,5.0,11.0,,619.0,619.0
20223,1,5,internet,1,M,51,1,0,0,1,SC,PR,N, ,,,N,1,1249.67,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,,,,830.0,830.0
20224,1,10,presencial,1,F,21,1,6,0,1,CE,CE,Y,112,1.0,1.0,N,1,210.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,2.0,0.0,0.0,620.0,620.0
20225,2,25,presencial,1,F,46,2,2,0,1,GO,GO,Y,67,1.0,1.0,N,1,453.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,GO,Y,67,0,9.0,2.0,9.0,4.0,751.0,751.0
20226,1,20,internet,1,F,29,2,2,0,1,CE,CE,N, ,1.0,10.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,9.0,3.0,628.0,628.0
20227,2,10,presencial,1,F,25,1,0,0,1,BA,BA,Y,84,2.0,2.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,458.0,458.0
20228,1,10,presencial,1,F,45,1,1,0,1,RS,RS,Y,58,1.0,22.0,N,0,250.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,964.0,964.0
20229,1,25,internet,1,F,34,1,0,0,1,PE,PE,Y,97,1.0,10.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,544.0,544.0
20230,1,25,internet,1,F,37,2,1,0,1,CE,CE,Y,107,1.0,8.0,N,1,360.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,617.0,617.0
20231,1,25,internet,1,M,34,1,0,0,1,MG,MG,Y,32,2.0,1.0,N,1,1750.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,388.0,388.0
20232,1,25,internet,1,M,29,2,0,0,1,BA,BA,Y,86,5.0,5.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,484.0,484.0
20233,1,1,presencial,1,F,41,2,0,0,1,BA,BA,Y,84,1.0,20.0,N,1,322.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,456.0,456.0
20234,1,10,correio,1,F,52,1,0,0,1,RN,RN,Y,105,1.0,1.0,N,1,237.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,11.0,1.0,11.0,,590.0,590.0
20235,1,1,presencial,1,F,36,1,0,0,1,RN,RN,Y,105,1.0,20.0,N,0,350.0,0.0,0,1,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,2.0,0.0,0.0,590.0,590.0
20236,1,25,internet,1,F,25,1,0,0,1,MA,MA,Y,126,1.0,15.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N,MA,N, ,0,9.0,2.0,,,656.0,656.0
20237,1,15,presencial,1,M,26,1,2,0,1,RJ,RJ,Y,20,1.0,2.0,N,0,665.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,RJ,Y,20,0,9.0,5.0,0.0,0.0,235.0,235.0
20238,1,25,presencial,1,F,36,2,1,0,1,SP,SP,Y,5,1.0,34.0,N,1,521.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,11.0,5.0,,,714.0,714.0
20239,1,25,presencial,1,F,31,1,4,0,1,RS,RS,Y,54,1.0,3.0,N,0,460.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Y,54,0,9.0,5.0,0.0,0.0,933.0,933.0
20240,1,15,internet,1,F,56,3,0,0,1,SP,SP,Y,16,1.0,10.0,N,1,1500.0,350.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,4.0,,,160.0,160.0
20241,1,10,internet,1,M,55,6,1,0,1,PE,AL,Y,100,1.0,,N,1,538.0,0.0,0,1,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,,,574.0,574.0
20242,1,15,internet,1,F,40,2,0,0,1,DF,DF,Y,66,2.0,,N,1,350.0,0.0,1,1,0,0,0,0,0,0.0,0,N,DF,N, ,0,9.0,4.0,,,722.0,722.0
20243,1,5,internet,1,F,64,1,0,0,1,BA,BA,Y,81,1.0,36.0,N,1,351.33,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,412.0,412.0
20244,1,25,correio,1,M,26,2,2,0,1,PB,PB,N, ,1.0,1.0,N,1,2806.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,PB,Y,103,0,10.0,2.0,11.0,,587.0,587.0
20245,1,5,internet,1,F,54,1,1,0,1,MG,SP,Y,5,,20.0,N,1,1572.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,714.0,714.0
20246,1,10,presencial,1,F,49,2,0,0,1,MS,MS,N, ,1.0,2.0,N,0,1200.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,792.0,792.0
20247,1,10,presencial,1,M,65,2,0,0,1,SP,PA,Y,117,1.0,2.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,9.0,1.0,,,670.0,670.0
20248,1,10,presencial,1,F,19,1,0,0,1,PA,PA,N, ,1.0,3.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,Y,120,0,9.0,2.0,0.0,0.0,685.0,685.0
20249,1,15,correio,1,M,31,2,0,0,1,RJ,RJ,Y,24,1.0,,N,1,2120.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,Y,20,0,11.0,2.0,11.0,,271.0,271.0
20250,1,25,internet,1,F,36,2,1,0,1,RS,RS,Y,61,1.0,10.0,N,1,1980.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,,,,956.0,956.0
20251,1,25,presencial,1,M,62,2,0,0,1,MG,MT,N, ,1.0,20.0,N,0,668.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MT,Y,71,0,9.0,2.0,0.0,0.0,781.0,781.0
20252,1,15,internet,1,M,31,2,1,0,1,AM,AM,Y,118,2.0,2.0,N,1,1537.39,0.0,0,0,0,0,0,0,0,0.0,0,Y,AM,Y,118,0,9.0,5.0,,,690.0,690.0
20253,1,10,presencial,1,F,41,5,2,0,0, ,BA,Y,81,1.0,0.0,N,1,300.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,11.0,4.0,11.0,0.0,403.0,403.0
