id_solicitante,produto_solicitado,dia_vencimento,forma_envio_solicitacao,tipo_endereco,sexo,idade,estado_civil,qtde_dependentes,grau_instrucao,nacionalidade,estado_onde_nasceu,estado_onde_reside,possui_telefone_residencial,codigo_area_telefone_residencial,tipo_residencia,meses_na_residencia,possui_telefone_celular,possui_email,renda_mensal_regular,renda_extra,possui_cartao_visa,possui_cartao_mastercard,possui_cartao_diners,possui_cartao_amex,possui_outros_cartoes,qtde_contas_bancarias,qtde_contas_bancarias_especiais,valor_patrimonio_pessoal,possui_carro,vinculo_formal_com_empresa,estado_onde_trabalha,possui_telefone_trabalho,codigo_area_telefone_trabalho,meses_no_trabalho,profissao,ocupacao,profissao_companheiro,grau_instrucao_companheiro,local_onde_reside,local_onde_trabalha,inadimplente
125,1,5,correio,1,F,46,4,1,0,1,PE,PE,Y,97,1.0,1.0,N,1,304.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,5.0,11.0,,555.0,555.0,0
126,1,10,internet,1,M,31,1,0,0,1,AL,SP,Y,5,1.0,4.0,N,1,3058.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,285.0,285.0,1
127,1,25,internet,1,F,41,1,0,0,1,AM,AM,Y,118,1.0,41.0,N,1,911.92,0.0,1,1,0,0,0,0,0,0.0,0,N, ,N, ,0,,,9.0,,690.0,690.0,1
128,1,20,internet,1,F,53,2,0,0,1,BA,BA,Y,81,1.0,11.0,N,1,248.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,412.0,412.0,1
129,2,5,internet,1,F,80,4,0,0,1,CE,CE,Y,107,1.0,15.0,N,1,344.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,,,626.0,626.0,1
130,1,15,internet,1,F,58,1,0,0,1,RN,RN,N, ,1.0,30.0,N,1,480.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,591.0,591.0,0
131,1,1,internet,1,M,55,1,0,0,1,PE,PE,Y,97,1.0,1.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,Y,97,0,,4.0,,,536.0,536.0,0
132,1,20,internet,1,F,52,2,0,0,1,RN,RN,Y,105,1.0,2.0,N,1,1500.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,,,,590.0,590.0,0
133,1,10,presencial,1,F,70,4,0,0,1,PE,PE,N, ,1.0,20.0,N,0,261.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,5.0,0.0,0.0,558.0,558.0,1
134,2,10,internet,1,F,51,4,0,0,1,CE,CE,Y,112,1.0,0.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,630.0,630.0,1
135,1,10,presencial,1,F,44,2,1,0,1,RJ,RJ,Y,22,1.0,20.0,N,1,600.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,289.0,289.0,0
136,1,10,presencial,1,M,66,0,4,0,0, ,BA,Y,86,1.0,0.0,N,1,1140.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,BA,Y,86,0,9.0,2.0,11.0,0.0,443.0,443.0,0
137,1,5,presencial,1,F,32,2,0,0,1,PE,PE,Y,97,1.0,3.0,N,1,352.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,Y,97,0,9.0,2.0,0.0,0.0,559.0,559.0,0
138,1,10,presencial,1,M,46,2,3,0,1,ES,RO,Y,77,1.0,0.0,N,0,1200.0,0.0,1,0,0,0,0,1,1,100000.0,1,Y,RO,N, ,0,9.0,2.0,0.0,0.0,789.0,789.0,0
139,1,10,presencial,1,M,48,2,4,0,1,DF,DF,Y,66,1.0,13.0,N,0,1428.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,Y,66,0,9.0,2.0,0.0,0.0,726.0,726.0,0
140,1,10,presencial,1,M,47,2,2,0,1,PE,PA,N, ,2.0,2.0,N,0,1149.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,Y,120,0,9.0,2.0,0.0,0.0,685.0,685.0,0
141,1,10,internet,1,F,55,4,0,0,1,PA,PA,Y,117,1.0,12.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,671.0,671.0,1
142,2,20,internet,1,F,34,2,1,0,1,SC,SC,Y,50,1.0,10.0,N,1,525.0,0.0,0,0,0,0,0,0,0,150000.0,0,Y,SC,Y,50,0,9.0,2.0,,,880.0,880.0,0
143,1,5,internet,1,M,52,2,3,0,1,MA,PA,Y,120,1.0,10.0,N,1,269.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PA,N, ,0,9.0,5.0,,,685.0,685.0,1
144,1,20,internet,1,F,30,1,0,0,1,BA,BA,Y,81,1.0,2.0,N,1,260.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,Y,81,0,9.0,2.0,,,412.0,412.0,0
145,1,10,presencial,1,F,41,1,0,0,1,CE,SP,Y,5,2.0,2.0,N,1,806.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,SP,Y,5,0,9.0,2.0,,,715.0,715.0,0
146,1,15,presencial,1,F,35,2,2,0,0, ,MG,Y,29,1.0,0.0,N,1,250.0,0.0,0,1,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,11.0,0.0,321.0,321.0,0
147,2,15,presencial,1,F,61,1,0,0,1,BA,BA,Y,81,1.0,4.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,403.0,403.0,1
148,1,10,internet,1,M,73,6,0,0,1,PE,PE,N, ,2.0,7.0,N,1,366.97,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,558.0,558.0,1
149,1,5,internet,1,F,23,1,0,0,1,AL,AL,Y,100,1.0,15.0,N,1,200.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,570.0,570.0,0
150,1,15,internet,1,F,54,2,0,0,1,RN,RN,Y,105,1.0,40.0,N,1,651.0,300.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,590.0,590.0,0
151,1,15,internet,1,F,39,2,0,0,1,SP,SP,Y,12,1.0,1.0,N,1,403.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,11.0,,172.0,172.0,1
152,1,10,internet,1,F,95,4,0,0,1,CE,CE,N, ,5.0,5.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,628.0,628.0,1
153,1,10,presencial,1,M,26,6,0,0,1,MA,PA,Y,120,1.0,5.0,N,0,450.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,2.0,4.0,0.0,0.0,684.0,684.0,0
154,2,10,internet,1,M,32,6,2,0,1,BA,AP,Y,90,1.0,10.0,N,1,350.0,80.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,450.0,450.0,1
155,1,25,internet,1,M,47,1,1,0,1,AM,AM,N, ,1.0,8.0,N,1,789.0,0.0,1,1,0,0,0,0,0,25000.0,0,Y,AM,Y,118,0,9.0,2.0,,,690.0,690.0,0
156,1,10,presencial,1,M,47,1,1,0,1,BA,BA,Y,84,1.0,1.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,459.0,459.0,0
157,1,25,presencial,1,F,30,1,0,0,1,BA,BA,Y,86,1.0,18.0,N,1,550.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,BA,Y,86,0,9.0,2.0,0.0,0.0,440.0,440.0,1
158,1,10,presencial,1,M,68,2,0,0,1,RS,RS,Y,54,1.0,20.0,N,0,600.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,968.0,968.0,0
159,1,10,internet,1,F,61,4,2,0,1,CE,CE,Y,107,1.0,26.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,N, ,0,9.0,,,,619.0,619.0,1
160,1,20,presencial,1,M,29,2,0,0,1,BA,BA,Y,84,2.0,0.0,N,1,450.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,459.0,459.0,0
161,2,10,internet,1,F,18,1,0,0,1,AC,MG,Y,38,1.0,1.0,N,1,297.5,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,Y,38,0,9.0,2.0,11.0,,356.0,356.0,0
162,1,10,presencial,1,F,21,2,3,0,1,PI,PA,N, ,1.0,0.0,N,0,402.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,N, ,0,9.0,2.0,9.0,3.0,686.0,686.0,1
163,1,15,internet,1,M,37,2,0,0,1,SE,SE,Y,91,1.0,5.0,N,1,600.0,350.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,492.0,492.0,0
164,1,10,internet,1,M,27,1,1,0,1,SC,SC,Y,48,1.0,4.0,N,1,650.0,0.0,0,0,0,0,0,0,0,50000.0,0,N, ,N, ,0,,,,,883.0,883.0,1
165,1,25,internet,1,F,37,1,0,0,1,RN,RN,N, ,1.0,10.0,N,1,300.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,594.0,594.0,1
166,2,25,presencial,1,F,29,6,2,0,1,SP,SP,Y,12,0.0,0.0,N,1,1200.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,171.0,171.0,1
167,1,20,internet,1,M,35,2,2,0,1,AM,AM,Y,118,1.0,2.0,N,1,526.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,5.0,,,690.0,690.0,0
168,1,10,presencial,1,M,44,1,0,0,1,PE,PE,Y,97,1.0,15.0,N,0,500.0,0.0,0,1,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,532.0,532.0,1
169,1,10,internet,1,M,49,1,0,0,1,MS,DF,Y,66,1.0,20.0,N,1,1224.0,0.0,0,1,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,722.0,722.0,1
170,1,10,correio,1,F,38,2,0,0,1,RN,RN,Y,105,2.0,,N,1,381.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,1.0,11.0,,592.0,592.0,0
171,1,10,presencial,1,M,68,4,0,0,1,PE,BA,Y,86,1.0,10.0,N,1,569.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,9.0,1.0,,,486.0,486.0,0
172,1,10,presencial,1,M,62,2,0,0,1,RS,RS,Y,62,1.0,12.0,N,1,338.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,973.0,973.0,0
173,1,10,internet,1,M,47,2,2,0,1,MG,MG,N, ,1.0,9.0,N,1,2353.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,Y,29,0,9.0,2.0,,,329.0,329.0,0
174,1,25,presencial,1,F,32,2,1,0,1,PB,PB,Y,103,2.0,1.0,N,0,200.0,0.0,0,1,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,4.0,9.0,3.0,581.0,581.0,0
175,1,10,presencial,1,F,19,1,0,0,1,CE,PA,N, ,2.0,2.0,N,0,611.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,Y,120,0,9.0,2.0,0.0,0.0,685.0,685.0,0
176,1,10,presencial,1,M,54,2,1,0,0, ,PA,Y,117,1.0,0.0,N,1,1530.0,0.0,1,1,0,0,0,0,0,0.0,1,Y,PA,Y,117,0,11.0,2.0,11.0,0.0,660.0,660.0,1
177,1,20,internet,1,F,30,1,0,0,1,CE,PB,Y,103,1.0,1.0,N,1,1800.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,580.0,580.0,1
178,1,5,presencial,1,M,74,4,0,0,1,PE,PE,Y,97,1.0,3.0,N,0,600.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,1.0,0.0,0.0,513.0,513.0,0
179,2,15,internet,1,F,25,2,0,0,1,SP,SP,N, ,1.0,5.0,N,1,649.0,0.0,1,0,0,0,0,0,0,25000.0,0,N, ,N, ,0,11.0,3.0,12.0,3.0,180.0,180.0,1
180,1,25,internet,1,M,19,1,0,0,1,RN,RN,Y,105,1.0,7.0,N,1,367.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RN,Y,105,0,9.0,2.0,,,591.0,591.0,0
181,1,15,internet,1,F,18,1,0,0,1,RS,RS,Y,54,5.0,12.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,5.0,,,956.0,956.0,0
182,2,15,presencial,1,F,64,4,0,0,1,SP,SP,N, ,1.0,38.0,N,0,400.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,5.0,0.0,0.0,933.0,933.0,0
183,1,5,presencial,1,M,30,2,2,0,1,PE,PE,Y,97,1.0,22.0,N,0,817.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,Y,97,0,9.0,2.0,0.0,0.0,559.0,559.0,1
184,1,15,presencial,1,F,37,1,0,0,1,RS,RS,N, ,3.0,3.0,N,1,443.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Y,54,0,9.0,2.0,0.0,0.0,948.0,948.0,1
185,1,10,internet,1,F,50,2,0,0,1,CE,CE,N, ,1.0,7.0,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,16.0,5.0,,,604.0,604.0,1
186,1,20,presencial,1,F,24,2,0,0,1,MT,MT,Y,71,2.0,2.0,N,0,800.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,5.0,0.0,0.0,783.0,783.0,0
187,1,20,internet,1,M,42,2,0,0,1,SP,GO,Y,67,2.0,4.0,N,1,1350.0,1200.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,746.0,746.0,1
188,1,10,internet,1,F,18,2,0,0,1,MG,MG,Y,33,1.0,1.0,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,N,MG,N, ,0,9.0,2.0,,,371.0,371.0,1
189,2,10,presencial,1,F,89,4,0,0,1,SP,SP,N, ,1.0,0.0,N,1,351.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,1.0,0.0,0.0,172.0,172.0,1
190,1,20,presencial,1,M,31,6,0,0,1,SP,SP,Y,18,1.0,6.0,N,1,1200.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Y,18,0,9.0,2.0,0.0,0.0,134.0,134.0,1
191,1,15,internet,1,M,45,1,0,0,1,PI,DF,Y,66,0.0,6.0,N,1,2264.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,725.0,725.0,0
192,2,15,presencial,1,F,54,2,3,0,1,PE,BA,Y,81,1.0,20.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,428.0,428.0,0
193,1,1,presencial,1,F,47,2,0,0,1,BA,BA,N, ,1.0,20.0,N,0,500.0,0.0,0,1,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,486.0,486.0,1
194,1,10,internet,1,F,54,1,0,0,1,BA,BA,Y,81,1.0,12.0,N,1,962.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,411.0,411.0,1
195,1,25,presencial,1,F,23,6,0,0,1,CE,CE,Y,107,1.0,2.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,Y,107,0,9.0,2.0,0.0,0.0,616.0,616.0,1
196,1,5,presencial,1,F,50,2,1,0,1,CE,CE,Y,107,1.0,20.0,N,1,904.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,4.0,0.0,0.0,603.0,603.0,1
197,2,10,internet,1,F,57,4,0,0,1,SP,SP,Y,18,1.0,8.0,N,1,996.0,0.0,1,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,138.0,138.0,0
198,1,10,internet,1,M,28,1,0,0,1,MA,MT,Y,73,4.0,5.0,N,1,592.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MT,N, ,0,9.0,2.0,,,788.0,788.0,0
199,1,1,internet,1,F,47,4,0,0,1,ES,ES,Y,27,1.0,20.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,ES,Y,27,0,9.0,2.0,,,293.0,293.0,0
200,1,20,internet,1,F,37,2,1,0,1,PE,PE,Y,97,1.0,15.0,N,1,600.0,1558.64,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,558.0,558.0,0
201,1,10,presencial,1,M,56,2,2,0,1,RN,SP,Y,5,1.0,24.0,N,1,1246.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,11.0,0.0,708.0,708.0,1
202,1,10,internet,1,F,27,6,0,0,1,MT,MT,N, ,1.0,2.0,N,1,380.0,450.0,0,0,0,0,0,0,0,25000.0,0,Y,MT,Y,73,0,9.0,5.0,,,785.0,785.0,1
203,1,25,presencial,1,F,27,2,0,0,0, ,RJ,Y,20,1.0,0.0,N,1,1500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RJ,Y,20,0,11.0,2.0,11.0,0.0,230.0,230.0,0
204,1,20,internet,1,M,48,2,2,0,1,AL,AL,Y,100,1.0,30.0,N,1,375.0,0.0,0,1,0,0,0,0,0,0.0,0,Y,AL,N, ,0,9.0,2.0,,,570.0,570.0,1
205,1,10,internet,1,M,21,1,0,0,1,SP,PR,Y,44,1.0,10.0,N,1,900.0,600.0,1,0,0,0,0,0,0,0.0,0,Y,PR,Y,44,0,10.0,2.0,,,870.0,870.0,1
206,1,15,internet,1,F,29,1,2,0,1,BA,DF,Y,66,2.0,,N,1,535.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,DF,N, ,0,9.0,2.0,,,715.0,715.0,1
207,1,25,presencial,1,F,46,2,2,0,1,RN,CE,N, ,1.0,15.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,607.0,607.0,1
208,1,15,internet,1,M,41,1,1,0,1,CE,CE,Y,107,1.0,40.0,N,1,1154.31,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,9.0,2.0,,,600.0,600.0,1
209,1,10,presencial,1,F,48,2,0,0,1,MT,MT,Y,71,1.0,25.0,N,0,1005.0,0.0,1,1,0,0,0,0,0,0.0,1,Y, ,N, ,0,9.0,5.0,0.0,0.0,780.0,780.0,0
210,1,5,presencial,1,F,37,1,0,0,1,CE,CE,Y,107,1.0,6.0,N,1,500.0,0.0,1,0,0,0,0,1,1,0.0,0,N, ,N, ,0,,,,,607.0,607.0,1
211,2,20,internet,1,M,34,1,3,0,1,SC,SC,Y,50,1.0,15.0,N,1,625.0,0.0,0,0,0,0,0,0,0,50000.0,0,Y,SC,Y,50,0,9.0,2.0,,,880.0,880.0,0
212,1,1,presencial,1,F,44,2,0,0,1,BA,BA,Y,86,1.0,4.0,N,1,1100.0,0.0,0,1,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,3.0,0.0,4.0,440.0,440.0,1
213,1,20,presencial,1,F,51,1,0,0,1,GO,GO,Y,67,1.0,2.0,N,0,381.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,2.0,0.0,0.0,748.0,748.0,0
214,1,15,internet,1,F,52,2,0,0,1,PR,SP,N, ,1.0,0.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,131.0,131.0,0
215,1,1,internet,1,M,49,5,0,0,1,SP,SP,Y,9,2.0,2.0,N,1,1200.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,123.0,123.0,0
216,1,10,presencial,1,M,38,0,2,0,0, ,SP,Y,5,1.0,0.0,N,1,1047.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Y,5,0,9.0,2.0,11.0,0.0,518.0,518.0,0
217,1,10,presencial,1,F,56,1,0,0,1,PE,PE,Y,97,0.0,40.0,N,0,4600.0,0.0,0,1,0,0,0,1,1,30000.0,1,N, ,N, ,0,0.0,4.0,0.0,0.0,547.0,547.0,0
218,2,15,internet,1,M,34,1,0,0,1,MG,MG,Y,32,1.0,8.0,N,1,520.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,MG,Y,32,0,9.0,5.0,,,380.0,380.0,1
219,1,1,internet,1,F,62,4,0,0,1,RS,RS,Y,58,1.0,0.0,N,1,800.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,1.0,11.0,,960.0,960.0,0
220,1,20,internet,1,F,25,2,0,0,1,PE,PE,Y,97,1.0,10.0,N,1,435.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,536.0,536.0,0
221,1,10,internet,1,F,56,1,0,0,1,MG,DF,N, ,1.0,,N,1,1735.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,730.0,730.0,1
222,1,15,internet,1,F,61,4,0,0,1,PE,PE,N, ,1.0,29.0,N,1,900.0,0.0,1,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,,,,542.0,542.0,1
223,1,10,presencial,1,M,74,2,1,0,1,BA,BA,Y,86,1.0,,N,1,407.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,442.0,442.0,0
224,2,10,presencial,1,F,59,5,0,0,1,MG,GO,Y,67,1.0,10.0,N,1,246.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,9.0,1.0,,,740.0,740.0,0
225,1,25,internet,1,M,70,4,0,0,1,PB,PE,Y,97,1.0,,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,541.0,541.0,1
226,1,25,internet,1,F,31,2,0,0,1,PR,PR,Y,41,1.0,10.0,N,1,470.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,2.0,3.0,850.0,850.0,0
227,1,10,presencial,2,F,37,6,2,0,1,BA,SP,Y,5,1.0,13.0,N,0,387.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Y,5,0,9.0,2.0,0.0,0.0,575.0,575.0,0
228,1,5,internet,1,F,49,1,0,0,1,PE,PE,Y,97,1.0,,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,509.0,509.0,0
229,1,25,internet,1,F,51,1,0,0,1,AC,RS,N, ,1.0,1.0,N,1,540.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,N, ,0,11.0,2.0,11.0,,935.0,935.0,0
230,1,25,internet,1,F,30,1,0,0,1,AL,AL,Y,100,1.0,3.0,N,1,1000.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,570.0,570.0,1
231,2,10,internet,1,M,24,2,1,0,1,SP,SP,Y,5,1.0,20.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,9.0,5.0,,,876.0,876.0,0
232,2,5,internet,1,M,59,2,1,0,1,PB,PB,N, ,1.0,25.0,N,1,1145.0,0.0,1,1,1,1,0,0,0,50000.0,0,Y,PB,N, ,0,9.0,2.0,,,580.0,580.0,1
233,2,5,presencial,1,F,40,2,0,0,1,BA,SP,Y,5,5.0,5.0,N,0,350.0,270.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,876.0,876.0,1
234,1,15,internet,1,F,47,1,3,0,1,GO,GO,Y,67,1.0,11.0,N,1,374.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,Y,67,0,9.0,2.0,,,749.0,749.0,0
235,1,5,correio,1,F,56,4,0,0,1,AC,RN,Y,105,1.0,1.0,N,1,1366.0,0.0,0,0,0,0,0,0,0,0.0,0,N,RN,Y,105,0,9.0,2.0,11.0,,596.0,596.0,0
236,1,15,internet,1,F,38,1,0,0,1,CE,CE,Y,107,1.0,10.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,608.0,608.0,1
237,1,25,presencial,1,M,34,1,0,0,1,RS,RS,N, ,1.0,21.0,N,0,929.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,Y,54,0,9.0,2.0,0.0,0.0,956.0,956.0,1
238,2,10,internet,1,F,35,2,0,0,1,ES,ES,Y,25,1.0,5.0,N,1,1234.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,ES,Y,25,0,9.0,2.0,,,291.0,291.0,1
239,2,10,presencial,1,F,18,2,0,0,1,MG,MG,Y,39,1.0,0.0,N,0,494.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,394.0,394.0,1
240,1,20,internet,1,F,30,1,0,0,1,PA,MA,Y,126,1.0,10.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,659.0,659.0,0
241,1,10,correio,1,F,47,2,4,0,1,RN,RN,N, ,2.0,,N,1,731.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RN,Y,105,0,11.0,5.0,11.0,,592.0,592.0,0
242,1,15,presencial,1,F,52,2,1,0,1,AL,AL,Y,100,1.0,20.0,N,0,400.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,570.0,570.0,1
243,1,5,presencial,1,F,46,4,2,0,1,MA,PA,N, ,1.0,12.0,N,0,450.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,0.0,1.0,0.0,0.0,685.0,685.0,1
244,1,15,internet,1,F,37,2,3,0,1,MA,MA,N, ,1.0,2.0,N,1,433.0,0.0,0,0,0,0,0,0,0,30000.0,0,Y,MA,Y,126,0,9.0,2.0,,,659.0,659.0,0
245,1,15,internet,1,F,41,2,0,0,1,MG,SP,Y,5,2.0,3.0,N,1,1123.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,207.0,207.0,0
246,1,5,internet,1,F,41,1,1,0,1,PA,PA,Y,117,1.0,20.0,N,1,477.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,670.0,670.0,0
247,1,10,correio,1,F,73,4,0,0,1,PE,PE,Y,97,1.0,1.0,N,1,251.45,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,11.0,,507.0,507.0,0
248,7,5,presencial,1,M,27,1,0,0,1,MG,MS,Y,75,1.0,2.0,N,0,680.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MS,N, ,0,9.0,2.0,0.0,0.0,795.0,795.0,1
249,1,15,internet,1,F,36,1,0,0,1,PR,PR,Y,40,1.0,,N,1,440.0,0.0,0,0,0,0,0,0,0,0.0,0,N,PR,N, ,0,,,,,837.0,837.0,0
250,1,5,internet,1,F,41,2,0,0,1,PE,PE,Y,97,1.0,10.0,N,1,299.0,0.0,0,0,0,0,0,0,0,45000.0,0,N, ,N, ,0,,4.0,,,547.0,547.0,0
