Id,tipo,bairro,tipo_vendedor,quartos,suites,vagas,area_util,area_extra,diferenciais,churrasqueira,estacionamento,piscina,playground,quadra,s_festas,s_jogos,s_ginastica,sauna,vista_mar,origem,preco
2309,0,67,0,3,1,2,97,0,50,0,0,0,0,0,0,0,0,0,0,treino,260000.0
2310,0,10,0,3,1,1,121,28,77,0,0,0,0,0,1,0,0,0,0,treino,620000.0
2311,0,10,0,4,4,3,180,0,54,1,0,1,0,0,0,0,0,0,0,treino,1000000.0
2312,0,54,0,2,1,1,55,0,66,0,0,1,0,0,0,0,0,1,0,treino,400000.0
2313,0,43,0,4,3,2,165,0,58,0,0,1,0,0,0,0,0,0,1,treino,870000.0
2314,0,65,0,3,1,2,90,0,60,0,0,1,1,0,0,0,0,0,0,treino,530000.0
2315,0,15,0,2,1,2,79,0,54,1,0,1,0,0,0,0,0,0,0,treino,500000.0
2317,0,46,0,3,0,1,74,0,34,0,1,0,0,0,0,0,0,0,0,treino,300000.0
2318,0,43,0,4,4,3,153,0,66,0,0,1,0,0,0,0,0,1,0,treino,980000.0
2319,0,15,0,3,1,2,96,24,55,0,0,1,0,0,0,0,0,0,0,treino,700000.0
2320,0,52,0,3,0,1,75,0,70,0,0,0,1,0,1,0,0,0,0,treino,350000.0
2321,0,10,0,3,1,2,90,0,56,0,0,1,0,0,0,0,0,0,0,treino,435000.0
2322,0,27,0,4,1,2,210,0,66,0,0,1,0,0,0,0,0,1,0,treino,1000000.0
2323,0,10,0,3,1,2,100,0,50,0,0,0,0,0,0,0,0,0,0,treino,620000.0
2324,0,22,0,3,0,1,68,0,60,0,0,1,1,0,0,0,0,0,0,treino,250000.0
2325,0,53,0,3,1,2,112,0,60,0,0,1,1,0,0,0,0,0,0,treino,680000.0
2326,0,54,0,2,1,1,60,0,54,1,0,1,0,0,0,0,0,0,0,treino,390000.0
2327,0,16,0,3,1,1,68,0,66,0,0,1,0,0,0,0,0,1,0,treino,472900.0
2328,0,3,0,4,4,3,171,0,36,0,1,0,1,0,0,0,0,0,0,treino,1200000.0
2329,0,22,0,2,1,0,63,0,50,0,0,0,0,0,0,0,0,0,0,treino,320000.0
2330,0,10,0,3,1,2,96,0,66,0,0,1,0,0,0,0,0,1,0,treino,630000.0
2332,0,16,0,4,1,2,210,0,36,0,1,0,1,0,0,0,0,0,0,treino,780000.0
2333,0,48,0,2,1,1,45,0,54,1,0,1,0,0,0,0,0,0,0,treino,430000.0
2334,0,30,0,3,1,1,128,0,78,0,0,0,0,0,1,1,0,0,0,treino,510000.0
2335,0,27,0,4,2,2,129,0,60,0,0,1,1,0,0,0,0,0,0,treino,700000.0
2336,0,10,0,1,0,1,32,11,56,0,0,1,0,0,0,0,0,0,0,treino,175000.0
2337,0,43,0,3,1,2,96,0,89,0,0,0,0,0,1,0,0,1,0,treino,650000.0
2338,0,65,0,2,1,1,80,0,50,0,0,0,0,0,0,0,0,0,0,treino,430000.0
2339,0,38,0,3,0,1,68,0,68,0,0,0,1,1,0,0,0,0,0,treino,210000.0
2340,0,63,0,3,1,1,127,0,50,0,0,0,0,0,0,0,0,0,0,treino,400000.0
2341,0,10,1,2,0,1,47,0,9,1,0,0,0,0,0,0,0,0,0,treino,320000.0
2343,0,10,0,4,2,2,167,0,48,0,0,0,0,0,1,0,0,0,1,treino,915000.0
2344,0,43,0,3,1,2,93,0,54,1,0,1,0,0,0,0,0,0,0,treino,670000.0
2345,1,36,0,3,1,0,208,152,50,0,0,0,0,0,0,0,0,0,0,treino,550000.0
2346,0,54,0,4,2,2,125,0,66,0,0,1,0,0,0,0,0,1,0,treino,797000.0
2348,0,10,0,3,2,2,128,0,50,0,0,0,0,0,0,0,0,0,0,treino,525000.0
2349,0,27,0,3,1,1,100,30,50,0,0,0,0,0,0,0,0,0,0,treino,380000.0
2351,0,15,0,3,1,2,80,0,54,1,0,1,0,0,0,0,0,0,0,treino,495000.0
2352,0,25,0,2,1,1,62,0,54,1,0,1,0,0,0,0,0,0,0,treino,360000.0
2353,0,11,0,1,0,1,34,0,66,0,0,1,0,0,0,0,0,1,0,treino,280000.0
2354,0,10,0,4,4,2,180,0,66,0,0,1,0,0,0,0,0,1,0,treino,950000.0
2355,0,10,0,3,1,2,82,24,66,0,0,1,0,0,0,0,0,1,0,treino,540000.0
2356,0,22,0,2,0,1,64,0,50,0,0,0,0,0,0,0,0,0,0,treino,160000.0
2357,0,64,0,3,1,1,59,0,54,1,0,1,0,0,0,0,0,0,0,treino,260000.0
2358,0,16,0,4,4,3,208,0,82,0,0,0,0,1,0,0,0,1,0,treino,1150000.0
2359,0,25,0,2,1,1,62,0,77,0,0,0,0,0,1,0,0,0,0,treino,385000.0
2360,0,65,0,3,2,2,90,0,66,0,0,1,0,0,0,0,0,1,0,treino,570000.0
2361,0,65,0,3,1,1,70,0,68,0,0,0,1,1,0,0,0,0,0,treino,330000.0
2362,0,11,0,1,1,1,33,12,50,0,0,0,0,0,0,0,0,0,0,treino,160000.0
2363,0,43,0,3,1,1,135,0,60,0,0,1,1,0,0,0,0,0,0,treino,550000.0
2364,0,27,0,3,1,1,60,0,54,1,0,1,0,0,0,0,0,0,0,treino,440000.0
2365,0,10,0,3,1,1,70,0,60,0,0,1,1,0,0,0,0,0,0,treino,360000.0
2366,0,10,0,3,1,1,136,0,50,0,0,0,0,0,0,0,0,0,0,treino,780000.0
2367,0,27,0,4,3,2,190,0,50,0,0,0,0,0,0,0,0,0,0,treino,1100000.0
2368,0,11,0,4,4,3,173,0,50,0,0,0,0,0,0,0,0,0,0,treino,1150000.0
2369,0,10,0,4,2,2,124,0,24,0,0,0,1,0,0,0,0,0,0,treino,1118000.0
2370,0,67,0,2,1,1,53,0,60,0,0,1,1,0,0,0,0,0,0,treino,261000.0
2371,0,39,0,3,1,2,120,30,54,1,0,1,0,0,0,0,0,0,0,treino,800000.0
2372,0,46,0,3,1,2,97,0,60,0,0,1,1,0,0,0,0,0,0,treino,650000.0
2373,0,27,0,2,1,1,57,0,60,0,0,1,1,0,0,0,0,0,0,treino,395000.0
2374,0,16,0,3,1,2,105,0,54,1,0,1,0,0,0,0,0,0,0,treino,580000.0
2375,0,43,0,4,1,2,141,0,66,0,0,1,0,0,0,0,0,1,0,treino,1200000.0
2376,0,63,0,3,2,3,212,0,55,0,0,1,0,0,0,0,0,0,0,treino,900000.0
2378,0,54,0,3,1,2,95,0,60,0,0,1,1,0,0,0,0,0,0,treino,710000.0
2379,0,16,1,3,1,2,105,0,50,0,0,0,0,0,0,0,0,0,0,treino,425000.0
2380,0,16,0,3,2,2,105,0,60,0,0,1,1,0,0,0,0,0,0,treino,640000.0
2381,0,10,0,3,1,0,168,12,50,0,0,0,0,0,0,0,0,0,0,treino,1100000.0
2382,0,67,0,2,1,1,57,0,66,0,0,1,0,0,0,0,0,1,0,treino,291000.0
2383,0,11,0,2,0,0,70,0,50,0,0,0,0,0,0,0,0,0,0,treino,270000.0
2384,0,14,0,3,1,1,70,0,50,0,0,0,0,0,0,0,0,0,0,treino,180000.0
2385,0,10,0,3,1,1,120,9,40,0,0,0,0,0,0,0,0,0,1,treino,790000.0
2386,0,66,0,1,1,1,63,0,64,0,0,1,0,0,1,0,0,0,0,treino,375682.0
2387,0,63,0,3,1,1,104,0,50,0,0,0,0,0,0,0,0,0,0,treino,495000.0
2388,0,10,0,3,1,1,101,0,50,0,0,0,0,0,0,0,0,0,0,treino,250000.0
2389,0,10,0,4,2,2,145,0,50,0,0,0,0,0,0,0,0,0,0,treino,800000.0
2390,0,54,0,3,1,1,69,0,60,0,0,1,1,0,0,0,0,0,0,treino,510000.0
2393,0,43,0,3,1,2,88,0,78,0,0,0,0,0,1,1,0,0,0,treino,600000.0
2394,0,22,0,2,1,2,58,0,77,0,0,0,0,0,1,0,0,0,0,treino,275000.0
2395,0,22,0,2,1,1,63,12,54,1,0,1,0,0,0,0,0,0,0,treino,400000.0
2396,0,54,0,3,1,2,96,0,50,0,0,0,0,0,0,0,0,0,0,treino,710000.0
2397,0,54,0,1,0,1,33,0,60,0,0,1,1,0,0,0,0,0,0,treino,259800.0
2398,0,10,0,4,2,2,125,0,50,0,0,0,0,0,0,0,0,0,0,treino,700000.0
2400,0,61,0,3,3,2,121,0,60,0,0,1,1,0,0,0,0,0,0,treino,767000.0
2401,0,65,1,2,0,1,55,29,10,1,0,0,0,1,0,0,0,0,0,treino,265000.0
2402,0,27,0,3,1,1,107,26,50,0,0,0,0,0,0,0,0,0,0,treino,319000.0
2403,0,10,0,3,1,2,117,0,60,0,0,1,1,0,0,0,0,0,0,treino,530000.0
2404,0,35,0,3,0,2,130,0,50,0,0,0,0,0,0,0,0,0,0,treino,320000.0
2406,0,54,0,3,1,2,96,0,66,0,0,1,0,0,0,0,0,1,0,treino,700000.0
2407,0,48,0,4,4,2,156,34,54,1,0,1,0,0,0,0,0,0,0,treino,1289924.0
2409,0,10,0,4,4,3,180,0,50,0,0,0,0,0,0,0,0,0,0,treino,1050000.0
2410,0,61,0,4,4,3,173,0,54,1,0,1,0,0,0,0,0,0,0,treino,1200000.0
2411,0,44,0,3,1,2,82,0,50,0,0,0,0,0,0,0,0,0,0,treino,475000.0
2413,0,54,0,3,2,2,102,0,54,1,0,1,0,0,0,0,0,0,0,treino,580000.0
2414,0,15,0,3,1,2,84,0,66,0,0,1,0,0,0,0,0,1,0,treino,530000.0
2415,0,54,0,2,1,1,50,0,70,0,0,0,1,0,1,0,0,0,0,treino,300930.0
2416,0,15,0,2,1,1,56,0,54,1,0,1,0,0,0,0,0,0,0,treino,360000.0
2417,0,15,0,3,1,2,84,21,54,1,0,1,0,0,0,0,0,0,0,treino,520000.0
2418,0,16,0,4,4,3,190,0,86,0,0,0,1,0,0,0,0,1,0,treino,1100000.0
2419,0,54,0,3,1,2,94,42,54,1,0,1,0,0,0,0,0,0,0,treino,600000.0
2421,0,65,0,3,1,2,86,0,60,0,0,1,1,0,0,0,0,0,0,treino,570000.0
2422,0,54,0,3,1,2,87,0,70,0,0,0,1,0,1,0,0,0,0,treino,560000.0
2423,0,36,0,2,0,1,74,7,50,0,0,0,0,0,0,0,0,0,0,treino,160000.0
2424,0,10,0,3,3,2,135,0,18,1,0,0,0,0,1,0,0,0,0,treino,900000.0
2426,0,10,0,2,1,2,57,0,51,0,0,1,0,0,0,0,0,0,0,treino,440000.0
2427,0,10,0,4,2,2,140,0,28,0,0,0,0,0,0,0,0,0,0,treino,1200000.0
2428,0,10,0,4,2,2,128,0,50,0,0,0,0,0,0,0,0,0,0,treino,1003680.0
2429,0,10,0,2,1,1,85,0,50,0,0,0,0,0,0,0,0,0,0,treino,350000.0
2430,1,22,0,5,1,5,158,0,50,0,0,0,0,0,0,0,0,0,0,treino,500000.0
2431,0,54,0,2,1,1,55,0,51,0,0,1,0,0,0,0,0,0,0,treino,350000.0
2433,0,10,0,4,2,2,131,0,50,0,0,0,0,0,0,0,0,0,0,treino,900000.0
2434,0,64,0,2,0,1,45,0,3,0,0,0,1,1,0,0,0,0,0,treino,160000.0
2435,0,10,0,2,1,1,66,0,58,0,0,1,0,0,0,0,0,0,1,treino,462000.0
2436,0,43,0,3,1,2,93,0,18,1,0,0,0,0,1,0,0,0,0,treino,600000.0
2437,0,43,0,3,1,2,86,0,52,0,0,1,0,1,0,0,0,0,0,treino,553966.0
2438,0,10,0,2,0,1,45,0,63,0,0,1,0,0,0,0,1,0,0,treino,205000.0
2439,0,61,0,3,1,2,80,0,68,0,0,0,1,1,0,0,0,0,0,treino,480000.0
2440,0,43,0,2,1,0,54,0,60,0,0,1,1,0,0,0,0,0,0,treino,314000.0
2443,0,10,0,3,1,2,70,0,50,0,0,0,0,0,0,0,0,0,0,treino,320000.0
2444,0,15,0,4,1,2,80,0,19,1,0,0,0,0,0,0,0,1,0,treino,500000.0
2446,0,59,0,3,1,2,80,0,60,0,0,1,1,0,0,0,0,0,0,treino,410000.0
2447,0,10,0,1,0,1,40,0,66,0,0,1,0,0,0,0,0,1,0,treino,300000.0
2448,0,10,0,4,4,2,137,0,54,1,0,1,0,0,0,0,0,0,0,treino,950000.0
2449,0,35,0,2,1,0,59,0,70,0,0,0,1,0,1,0,0,0,0,treino,451473.0
2450,0,11,0,2,1,1,57,0,54,1,0,1,0,0,0,0,0,0,0,treino,315000.0
2451,0,22,0,2,1,1,56,0,54,1,0,1,0,0,0,0,0,0,0,treino,260000.0
2452,0,54,0,2,1,1,49,0,54,1,0,1,0,0,0,0,0,0,0,treino,290000.0
2453,0,10,0,3,1,2,98,0,66,0,0,1,0,0,0,0,0,1,0,treino,630000.0
2454,0,0,0,4,1,1,136,0,48,0,0,0,0,0,1,0,0,0,1,treino,520000.0
2455,0,43,0,1,1,1,32,0,54,1,0,1,0,0,0,0,0,0,0,treino,250000.0
2456,0,46,0,4,4,3,275,0,60,0,0,1,1,0,0,0,0,0,0,treino,1000000.0
2457,1,10,0,6,3,4,200,250,50,0,0,0,0,0,0,0,0,0,0,treino,700000.0
2458,0,63,0,3,1,1,58,0,54,1,0,1,0,0,0,0,0,0,0,treino,297000.0
2459,0,6,0,3,1,1,70,0,70,0,0,0,1,0,1,0,0,0,0,treino,270000.0
2460,0,46,0,4,2,3,307,0,24,0,0,0,1,0,0,0,0,0,0,treino,800000.0
2461,0,15,0,3,1,1,72,0,50,0,0,0,0,0,0,0,0,0,0,treino,420000.0
2462,0,54,0,4,2,2,133,0,54,1,0,1,0,0,0,0,0,0,0,treino,830000.0
2463,0,63,0,3,1,1,118,0,67,0,0,0,1,0,0,0,0,0,0,treino,580000.0
2464,0,19,0,2,0,1,41,0,50,0,0,0,0,0,0,0,0,0,0,treino,160000.0
2465,0,10,0,2,1,1,80,0,50,0,0,0,0,0,0,0,0,0,0,treino,500000.0
2466,0,25,0,2,1,1,64,0,54,1,0,1,0,0,0,0,0,0,0,treino,350000.0
2468,0,14,0,3,1,2,90,0,67,0,0,0,1,0,0,0,0,0,0,treino,490000.0
2469,0,15,0,2,1,2,54,0,60,0,0,1,1,0,0,0,0,0,0,treino,390000.0
2470,0,27,0,2,0,1,48,0,54,1,0,1,0,0,0,0,0,0,0,treino,430000.0
2471,0,43,0,2,1,1,52,0,66,0,0,1,0,0,0,0,0,1,0,treino,360000.0
2472,0,10,0,1,0,0,26,0,51,0,0,1,0,0,0,0,0,0,0,treino,215000.0
2473,0,10,0,3,1,2,81,0,50,0,0,0,0,0,0,0,0,0,0,treino,696000.0
2474,0,27,0,3,2,2,116,0,66,0,0,1,0,0,0,0,0,1,0,treino,750000.0
2475,0,27,0,1,0,1,36,0,77,0,0,0,0,0,1,0,0,0,0,treino,296000.0
2476,0,10,0,4,2,0,160,0,52,0,0,1,0,1,0,0,0,0,0,treino,950000.0
2478,0,57,0,2,0,1,46,0,10,1,0,0,0,1,0,0,0,0,0,treino,155000.0
2480,0,10,0,2,1,1,56,0,60,0,0,1,1,0,0,0,0,0,0,treino,488000.0
2481,0,27,0,3,1,1,72,0,60,0,0,1,1,0,0,0,0,0,0,treino,420000.0
2484,0,54,0,2,1,1,62,0,19,1,0,0,0,0,0,0,0,1,0,treino,360000.0
2485,0,50,0,4,2,2,150,0,54,1,0,1,0,0,0,0,0,0,0,treino,950000.0
2486,0,63,0,4,1,2,170,0,54,1,0,1,0,0,0,0,0,0,0,treino,870000.0
2487,0,11,0,1,0,1,40,0,66,0,0,1,0,0,0,0,0,1,0,treino,255000.0
2488,0,30,0,3,1,1,128,0,50,0,0,0,0,0,0,0,0,0,0,treino,406000.0
2489,0,15,0,3,1,1,67,0,54,1,0,1,0,0,0,0,0,0,0,treino,395000.0
2490,0,16,1,4,3,2,106,0,53,0,0,1,0,0,0,0,0,0,0,treino,620000.0
2491,0,10,0,4,1,2,160,0,24,0,0,0,1,0,0,0,0,0,0,treino,1200000.0
2493,0,43,0,3,1,2,86,0,64,0,0,1,0,0,1,0,0,0,0,treino,610000.0
2494,0,27,0,3,1,1,70,0,54,1,0,1,0,0,0,0,0,0,0,treino,350000.0
2495,0,10,0,3,1,0,65,10,64,0,0,1,0,0,1,0,0,0,0,treino,453600.0
2496,0,0,0,3,1,1,107,0,77,0,0,0,0,0,1,0,0,0,0,treino,390000.0
2497,0,46,0,4,2,2,122,78,19,1,0,0,0,0,0,0,0,1,0,treino,620000.0
2498,0,10,0,3,1,1,69,0,54,1,0,1,0,0,0,0,0,0,0,treino,395000.0
2499,0,10,0,4,3,2,135,0,54,1,0,1,0,0,0,0,0,0,0,treino,986557.0
2500,0,15,0,2,1,1,50,30,52,0,0,1,0,1,0,0,0,0,0,treino,320000.0
2501,0,27,0,4,2,2,116,0,54,1,0,1,0,0,0,0,0,0,0,treino,750000.0
2502,0,16,0,3,1,2,85,0,70,0,0,0,1,0,1,0,0,0,0,treino,495000.0
2504,0,10,0,3,1,2,126,39,54,1,0,1,0,0,0,0,0,0,0,treino,500000.0
2505,0,50,0,3,2,2,108,0,60,0,0,1,1,0,0,0,0,0,0,treino,800000.0
2506,0,46,0,4,3,2,130,0,57,0,1,1,0,0,0,0,0,0,0,treino,580000.0
2508,0,3,0,2,1,1,58,43,54,1,0,1,0,0,0,0,0,0,0,treino,360000.0
2509,0,10,0,2,1,2,80,0,54,1,0,1,0,0,0,0,0,0,0,treino,450000.0
2510,0,10,0,4,4,2,185,0,54,1,0,1,0,0,0,0,0,0,0,treino,1110000.0
2511,0,10,0,3,1,1,73,0,64,0,0,1,0,0,1,0,0,0,0,treino,340000.0
2512,0,10,0,4,2,2,140,0,54,1,0,1,0,0,0,0,0,0,0,treino,950000.0
2513,0,11,0,3,1,0,69,6,78,0,0,0,0,0,1,1,0,0,0,treino,460000.0
2514,0,65,0,3,1,0,63,0,67,0,0,0,1,0,0,0,0,0,0,treino,388008.0
2515,0,10,0,2,1,2,52,0,54,1,0,1,0,0,0,0,0,0,0,treino,360000.0
2516,0,38,0,2,1,1,42,0,60,0,0,1,1,0,0,0,0,0,0,treino,189000.0
2517,0,63,0,3,1,1,80,0,9,1,0,0,0,0,0,0,0,0,0,treino,330000.0
2518,1,25,0,4,2,4,200,160,9,1,0,0,0,0,0,0,0,0,0,treino,680000.0
2519,0,52,0,2,1,1,56,0,34,0,1,0,0,0,0,0,0,0,0,treino,220000.0
2520,0,10,0,3,1,1,60,0,54,1,0,1,0,0,0,0,0,0,0,treino,380000.0
2521,0,43,0,3,1,2,79,0,54,1,0,1,0,0,0,0,0,0,0,treino,499000.0
2522,0,10,0,3,1,2,96,0,50,0,0,0,0,0,0,0,0,0,0,treino,607000.0
2523,0,30,0,3,1,2,142,0,54,1,0,1,0,0,0,0,0,0,0,treino,750000.0
2525,0,0,0,3,1,1,109,0,70,0,0,0,1,0,1,0,0,0,0,treino,580000.0
2526,0,43,0,3,1,2,86,0,64,0,0,1,0,0,1,0,0,0,0,treino,610000.0
2527,0,10,0,3,2,2,127,0,56,0,0,1,0,0,0,0,0,0,0,treino,1100000.0
2528,0,27,0,3,2,3,205,0,54,1,0,1,0,0,0,0,0,0,0,treino,900000.0
2529,0,27,0,2,1,1,95,0,50,0,0,0,0,0,0,0,0,0,0,treino,330000.0
2531,0,16,0,2,1,1,70,0,60,0,0,1,1,0,0,0,0,0,0,treino,459900.0
2532,1,1,0,3,1,2,200,220,20,0,0,0,0,0,0,0,0,0,0,treino,670000.0
2533,0,16,0,4,3,3,175,0,66,0,0,1,0,0,0,0,0,1,0,treino,900000.0
2534,0,30,0,2,0,1,82,0,64,0,0,1,0,0,1,0,0,0,0,treino,315000.0
2535,1,36,0,4,0,0,148,232,50,0,0,0,0,0,0,0,0,0,0,treino,550000.0
2537,0,10,0,3,1,2,137,0,60,0,0,1,1,0,0,0,0,0,0,treino,589000.0
2538,0,10,0,1,0,0,33,0,66,0,0,1,0,0,0,0,0,1,0,treino,226580.0
2539,0,14,0,3,1,2,80,0,50,0,0,0,0,0,0,0,0,0,0,treino,350000.0
2540,0,10,0,3,1,0,131,0,77,0,0,0,0,0,1,0,0,0,0,treino,670000.0
2541,0,10,0,2,1,1,57,0,54,1,0,1,0,0,0,0,0,0,0,treino,567000.0
2542,0,10,0,3,1,2,86,0,50,0,0,0,0,0,0,0,0,0,0,treino,520000.0
2543,0,63,0,3,1,2,92,0,55,0,0,1,0,0,0,0,0,0,0,treino,550000.0
2544,1,22,0,2,0,1,120,0,50,0,0,0,0,0,0,0,0,0,0,treino,250000.0
2545,0,10,0,4,4,2,185,0,60,0,0,1,1,0,0,0,0,0,0,treino,1278000.0
2546,0,25,0,2,1,1,49,0,66,0,0,1,0,0,0,0,0,1,0,treino,310000.0
2547,0,10,0,3,1,2,101,0,70,0,0,0,1,0,1,0,0,0,0,treino,800000.0
2548,0,43,0,4,4,3,160,0,54,1,0,1,0,0,0,0,0,0,0,treino,980000.0
2549,0,59,0,3,1,1,88,0,50,0,0,0,0,0,0,0,0,0,0,treino,230000.0
2550,0,65,0,2,0,1,75,0,50,0,0,0,0,0,0,0,0,0,0,treino,210000.0
2552,0,10,0,3,0,2,90,0,50,0,0,0,0,0,0,0,0,0,0,treino,285000.0
2553,0,10,0,4,4,3,185,0,54,1,0,1,0,0,0,0,0,0,0,treino,1239000.0
2554,0,10,0,3,0,1,91,0,60,0,0,1,1,0,0,0,0,0,0,treino,700000.0
2555,0,43,0,3,1,2,142,0,68,0,0,0,1,1,0,0,0,0,0,treino,750000.0
2556,0,66,0,2,1,1,55,0,66,0,0,1,0,0,0,0,0,1,0,treino,330000.0
2557,0,39,0,4,1,2,210,0,44,0,0,0,0,0,0,0,0,0,1,treino,1100000.0
2559,1,43,0,3,2,0,86,0,50,0,0,0,0,0,0,0,0,0,0,treino,350000.0
2560,0,65,0,2,1,1,55,0,57,0,1,1,0,0,0,0,0,0,0,treino,300000.0
2561,0,46,0,3,2,2,127,0,54,1,0,1,0,0,0,0,0,0,0,treino,830000.0
2562,0,10,0,4,1,1,114,0,50,0,0,0,0,0,0,0,0,0,0,treino,700000.0
2563,0,10,0,3,1,2,82,0,66,0,0,1,0,0,0,0,0,1,0,treino,490000.0
2564,0,25,0,3,1,1,200,0,77,0,0,0,0,0,1,0,0,0,0,treino,490000.0
2565,0,43,0,2,0,0,70,0,70,0,0,0,1,0,1,0,0,0,0,treino,340000.0
2566,0,30,0,3,1,1,93,0,50,0,0,0,0,0,0,0,0,0,0,treino,350000.0
2567,0,43,0,3,1,2,86,0,54,1,0,1,0,0,0,0,0,0,0,treino,570000.0
2568,0,10,0,3,1,1,63,0,60,0,0,1,1,0,0,0,0,0,0,treino,479000.0
2569,0,46,0,4,2,3,189,0,52,0,0,1,0,1,0,0,0,0,0,treino,1290000.0
2570,0,10,0,2,1,1,76,0,66,0,0,1,0,0,0,0,0,1,0,treino,370000.0
2571,0,15,0,4,2,2,130,0,60,0,0,1,1,0,0,0,0,0,0,treino,820000.0
2572,0,23,0,3,1,1,91,19,22,0,1,0,0,0,0,0,0,0,0,treino,600000.0
2574,0,10,0,3,3,0,163,0,50,0,0,0,0,0,0,0,0,0,0,treino,750000.0
2575,0,10,0,2,1,1,56,0,50,0,0,0,0,0,0,0,0,0,0,treino,310000.0
2576,0,43,0,4,3,3,120,0,54,1,0,1,0,0,0,0,0,0,0,treino,575000.0
2577,0,38,0,2,1,1,55,0,54,1,0,1,0,0,0,0,0,0,0,treino,259000.0
2578,0,10,0,2,1,1,70,0,54,1,0,1,0,0,0,0,0,0,0,treino,400000.0
2579,0,10,0,3,1,1,110,0,50,0,0,0,0,0,0,0,0,0,0,treino,380000.0
2580,0,10,0,3,1,1,180,0,27,0,0,0,0,0,1,0,0,0,0,treino,1050000.0
2581,0,10,0,4,1,2,170,0,43,0,0,0,0,0,0,0,0,0,1,treino,1150000.0
2582,3,11,1,1,0,1,30,0,50,0,0,0,0,0,0,0,0,0,0,treino,120000.0
2583,0,63,0,3,1,1,75,0,50,0,0,0,0,0,0,0,0,0,0,treino,300000.0
2584,0,43,1,2,1,1,60,0,77,0,0,0,0,0,1,0,0,0,0,treino,295000.0
2585,0,25,0,3,1,1,65,0,60,0,0,1,1,0,0,0,0,0,0,treino,405000.0
2586,0,52,0,3,1,2,82,0,54,1,0,1,0,0,0,0,0,0,0,treino,470000.0
2587,0,43,0,2,1,1,62,0,84,0,0,0,0,0,0,0,0,1,0,treino,360000.0
2588,0,10,0,3,1,2,83,0,50,0,0,0,0,0,0,0,0,0,0,treino,340000.0
2589,0,46,0,2,0,1,69,0,60,0,0,1,1,0,0,0,0,0,0,treino,360000.0
2590,0,16,0,4,4,3,200,0,54,1,0,1,0,0,0,0,0,0,0,treino,1290000.0
2591,0,38,0,3,1,1,76,0,60,0,0,1,1,0,0,0,0,0,0,treino,324000.0
2592,0,10,0,3,1,1,75,0,50,0,0,0,0,0,0,0,0,0,0,treino,595000.0
2593,0,54,0,3,1,0,65,0,54,1,0,1,0,0,0,0,0,0,0,treino,410000.0
2594,0,10,0,4,3,2,230,0,77,0,0,0,0,0,1,0,0,0,0,treino,850000.0
2595,0,10,0,3,1,2,97,0,66,0,0,1,0,0,0,0,0,1,0,treino,630000.0
2596,0,10,0,4,3,3,151,0,51,0,0,1,0,0,0,0,0,0,0,treino,1150000.0
2597,0,0,0,3,1,1,120,0,38,0,1,0,0,0,1,0,0,0,0,treino,450000.0
2598,0,38,0,2,1,1,44,0,60,0,0,1,1,0,0,0,0,0,0,treino,223000.0
2599,0,67,0,2,1,1,55,0,60,0,0,1,1,0,0,0,0,0,0,treino,250000.0
2600,0,10,0,2,0,1,85,0,77,0,0,0,0,0,1,0,0,0,0,treino,300000.0
2601,0,52,0,3,1,1,64,0,38,0,1,0,0,0,1,0,0,0,0,treino,340000.0
2602,0,36,0,2,0,1,45,0,54,1,0,1,0,0,0,0,0,0,0,treino,220000.0
2603,0,0,0,2,1,2,60,0,54,1,0,1,0,0,0,0,0,0,0,treino,390000.0
2604,0,15,0,2,0,1,55,0,54,1,0,1,0,0,0,0,0,0,0,treino,295000.0
2605,0,10,0,3,1,1,75,72,54,1,0,1,0,0,0,0,0,0,0,treino,450000.0
2606,0,46,0,3,1,1,77,0,50,0,0,0,0,0,0,0,0,0,0,treino,450000.0
2607,0,36,0,4,3,3,170,0,16,1,0,0,1,0,0,0,0,0,0,treino,1200000.0
2608,0,10,0,3,3,2,142,0,56,0,0,1,0,0,0,0,0,0,0,treino,890000.0
2609,0,10,0,4,2,3,153,0,54,1,0,1,0,0,0,0,0,0,0,treino,1100000.0
2611,0,30,1,3,2,2,131,0,52,0,0,1,0,1,0,0,0,0,0,treino,650000.0
2612,0,10,0,3,3,2,156,0,70,0,0,0,1,0,1,0,0,0,0,treino,1100000.0
2613,0,10,0,4,2,2,132,0,54,1,0,1,0,0,0,0,0,0,0,treino,850000.0
2614,0,65,0,2,1,1,80,0,16,1,0,0,1,0,0,0,0,0,0,treino,335000.0
2615,0,15,0,3,1,1,61,0,60,0,0,1,1,0,0,0,0,0,0,treino,386000.0
2616,0,54,0,3,1,2,85,0,54,1,0,1,0,0,0,0,0,0,0,treino,460000.0
2617,0,10,0,4,2,2,155,57,77,0,0,0,0,0,1,0,0,0,0,treino,600000.0
2618,0,43,0,3,1,2,107,0,50,0,0,0,0,0,0,0,0,0,0,treino,380000.0
2619,0,10,0,3,1,2,110,0,54,1,0,1,0,0,0,0,0,0,0,treino,750000.0
2620,0,15,0,3,1,2,118,0,50,0,0,0,0,0,0,0,0,0,0,treino,670000.0
2621,0,36,0,2,1,1,45,0,66,0,0,1,0,0,0,0,0,1,0,treino,235000.0
2622,0,16,0,3,0,0,107,0,50,0,0,0,0,0,0,0,0,0,0,treino,690000.0
2623,0,30,0,3,0,1,82,33,64,0,0,1,0,0,1,0,0,0,0,treino,290000.0
